CustomerKey;FirstName;LastName;FullName;Gender;DateFirstPurchase;Customer City;Customer City 2
15848;Gabrielle;Hernandez;Gabrielle Hernandez;Female;27/12/2022;Portland;San Miguel de Tucumán
15849;Destiny;Kelly;Destiny Kelly;Female;13/6/2022;Spokane;Las Heras
15850;Rachel;Bradley;Rachel Bradley;Female;5/7/2022;Victoria;Merlo
15851;Taylor;Anderson;Taylor Anderson;Female;28/9/2021;Everett;Banfield
15852;Oscar;Henderson;Oscar Henderson;Male;18/10/2021;Santa Cruz;Corrientes
15853;Jasmine;Brown;Jasmine Brown;Female;27/6/2022;Mill Valley;San Salvador de Jujuy
15854;Miranda;Wood;Miranda Wood;Female;13/6/2022;Downey;Godoy Cruz
15855;Noah;Jones;Noah Jones;Male;30/9/2022;Santa Cruz;Corrientes
15856;Luis;Gonzales;Luis Gonzales;Male;28/1/2022;Langford;Corrientes
15857;Isabella;White;Isabella White;Female;23/10/2022;Chula Vista;Banfield
15858;Jonathan;Parker;Jonathan Parker;Male;22/7/2022;Concord;La Plata
15859;Abigail;Ramirez;Abigail Ramirez;Female;22/4/2022;Victoria;Merlo
15860;Joe;Moreno;Joe Moreno;Male;1/10/2021;Bellingham;Santa Fe
15861;Damien;Zhao;Damien Zhao;Male;1/2/2022;Berkeley;Paraná
15862;Sriniwa;Narayanan;Sriniwa Narayanan;Female;15/10/2021;Burbank;Gregorio de Laferrere
15863;Adam;Scott;Adam Scott;Male;6/4/2022;Metchosin;Salta
15864;Lauren;Bailey;Lauren Bailey;Female;8/5/2022;Vancouver;Santa Fe
15865;Isabel;Price;Isabel Price;Female;22/10/2021;Palo Alto;Bahía Blanca
15866;Abigail;White;Abigail White;Female;14/3/2022;N. Vancouver;Córdoba
15867;Victoria;White;Victoria White;Female;13/12/2022;Puyallup;Las Heras
15868;Caleb;Lal;Caleb Lal;Male;19/5/2022;Sooke;Santiago del Estero
15869;Alexandra;Hall;Alexandra Hall;Female;5/3/2022;Port Orchard;Santa Fe
15870;Zoe;Howard;Zoe Howard;Female;18/5/2022;Corvallis;Rosario
15871;Ryan;Jai;Ryan Jai;Male;29/3/2022;Puyallup;Las Heras
15872;Gabriella;Gonzalez;Gabriella Gonzalez;Female;2/11/2022;Victoria;Merlo
15873;Hailey;Richardson;Hailey Richardson;Female;24/10/2021;Grossmont;Quilmes
15874;Samuel;Martin;Samuel Martin;Male;27/2/2022;Sooke;Santiago del Estero
15875;Devin;Morris;Devin Morris;Male;8/4/2022;Santa Monica;San Salvador de Jujuy
15876;Eduardo;Turner;Eduardo Turner;Male;10/7/2022;Metchosin;Salta
15877;Jordan;Perez;Jordan Perez;Male;26/12/2022;Berkeley;Paraná
15878;Kevin;Flores;Kevin Flores;Male;11/3/2022;Oak Bay;Salta
15879;Tyler;Wilson;Tyler Wilson;Male;6/4/2022;Sooke;Santiago del Estero
15880;Patrick;Bailey;Patrick Bailey;Male;16/3/2022;Spokane;Las Heras
15881;Destiny;Williams;Destiny Williams;Female;8/3/2022;Newton;San Miguel de Tucumán
15882;Maurice;Xie;Maurice Xie;Male;28/9/2021;Beaverton;Guaymallén
15883;Tristan;Coleman;Tristan Coleman;Male;4/4/2022;Coronado;Rosario
15884;Dakota;Bradley;Dakota Bradley;Male;7/5/2022;Daly City;Berazategui
15885;Garrett;Sanchez;Garrett Sanchez;Male;30/10/2021;Sedro Woolley;Lanús
15886;Matthew;Brown;Matthew Brown;Male;24/11/2021;Lemon Grove;San Fernando del Valle de Catamarca
15887;Deanna;Vazquez;Deanna Vazquez;Female;25/12/2022;Bremerton;González Catán
15888;Amanda;Richardson;Amanda Richardson;Female;27/11/2021;Marysville;Banfield
15889;Robert;Wright;Robert Wright;Male;19/7/2022;Haney;Río Cuarto
15890;James;Russell;James Russell;Male;20/11/2021;Downey;Godoy Cruz
15891;Jordan;Lopez;Jordan Lopez;Male;26/12/2022;La Jolla;Salta
15892;Pamela;Srini;Pamela Srini;Female;28/10/2021;Ballard;Comodoro Rivadavia
15893;Yolanda;Xu;Yolanda Xu;Female;10/11/2021;Bellingham;Santa Fe
15894;Joanna;Gutierrez;Joanna Gutierrez;Female;5/4/2022;Bellingham;Santa Fe
15895;Sophia;Parker;Sophia Parker;Female;24/6/2022;El Cajon;José C. Paz
15896;Samuel;Jones;Samuel Jones;Male;4/9/2022;Palo Alto;Bahía Blanca
15897;Haley;Cooper;Haley Cooper;Female;4/11/2021;Woodland Hills;La Rioja
15898;Isaiah;Gonzalez;Isaiah Gonzalez;Male;5/11/2022;Yakima;Neuquén
15899;Ian;James;Ian James;Male;20/11/2021;Santa Monica;San Salvador de Jujuy
15900;Wyatt;Roberts;Wyatt Roberts;Male;8/3/2022;Haney;Río Cuarto
15901;Taylor;Bryant;Taylor Bryant;Female;2/11/2021;Everett;Banfield
15902;Robert;Diaz;Robert Diaz;Male;2/11/2021;Port Orchard;Santa Fe
15903;Abigail;Barnes;Abigail Barnes;Female;27/11/2021;Berkeley;Paraná
15904;Janice;Bennett;Janice Bennett;Female;15/11/2021;Chula Vista;Banfield
15905;Taylor;Taylor;Taylor Taylor;Female;12/7/2022;Langley;Santa Fe
15906;Kaitlyn;Lewis;Kaitlyn Lewis;Female;11/7/2022;Sooke;Santiago del Estero
15907;Steven;Bailey;Steven Bailey;Male;1/10/2022;Yakima;Neuquén
15908;David;Wilson;David Wilson;Male;26/11/2021;Imperial Beach;San Fernando del Valle de Catamarca
15909;Cassidy;Ross;Cassidy Ross;Female;21/11/2021;Lakewood;Berazategui
15910;Caleb;Hughes;Caleb Hughes;Male;22/3/2022;San Carlos;González Catán
15911;Maria;Baker;Maria Baker;Female;7/10/2022;Bremerton;González Catán
15912;Mya;Simmons;Mya Simmons;Female;6/6/2022;Santa Monica;San Salvador de Jujuy
15913;Antonio;Hughes;Antonio Hughes;Male;27/3/2022;Newton;San Miguel de Tucumán
15914;Logan;Bryant;Logan Bryant;Male;16/11/2021;Puyallup;Las Heras
15915;Alex;Cox;Alex Cox;Male;28/10/2021;La Jolla;Salta
15916;Brandon;Walker;Brandon Walker;Male;4/8/2022;Royal Oak;Gregorio de Laferrere
15917;Emily;White;Emily White;Female;18/8/2022;Cliffside;Berazategui
15918;Roberto;Ruiz;Roberto Ruiz;Male;2/11/2021;Burien;Mar del Plata
15919;Rebekah;Prasad;Rebekah Prasad;Female;3/8/2022;Kirkby;San Salvador de Jujuy
15920;Colin;Wu;Colin Wu;Male;26/9/2021;Chatou;Isidro Casanova
15921;Donald;Patel;Donald Patel;Male;2/9/2021;Chatou;Isidro Casanova
15922;Roger;Kumar;Roger Kumar;Male;16/2/2022;High Wycombe;Moreno
15923;Ricardo;Raje;Ricardo Raje;Male;31/8/2021;Lieusaint;Río Cuarto
15924;Omar;Wang;Omar Wang;Male;14/9/2021;Orleans;Resistencia
15925;Stanley;Subram;Stanley Subram;Male;14/9/2021;Versailles;Isidro Casanova
15926;Donna;Deng;Donna Deng;Female;1/3/2021;Berlin;Corrientes
15927;Gilbert;Huang;Gilbert Huang;Male;7/3/2021;Berlin;Corrientes
15928;Priscilla;Pal;Priscilla Pal;Female;22/3/2021;Neunkirchen;Berazategui
15929;Karla;Raji;Karla Raji;Female;10/1/2021;Maidenhead;Lanús
15930;Tiffany;He;Tiffany He;Female;6/9/2022;Paris;Merlo
15931;Micah;Xu;Micah Xu;Male;26/9/2021;Verrieres Le Buisson;Bahía Blanca
15932;Tabitha;Jimenez;Tabitha Jimenez;Female;6/3/2021;Sulzbach Taunus;San Luis
15933;Clinton;Dominguez;Clinton Dominguez;Male;23/1/2021;Milton Keynes;Bahía Blanca
15934;Nichole;Raji;Nichole Raji;Female;20/11/2021;Bellingham;Santa Fe
15935;Amber;King;Amber King;Female;18/4/2022;Beaverton;Guaymallén
15936;Abigail;Johnson;Abigail Johnson;Female;1/11/2022;Woodburn;Resistencia
15937;Grace;Lewis;Grace Lewis;Female;29/10/2021;Bellingham;Santa Fe
15938;Sean;Collins;Sean Collins;Male;25/10/2022;Redmond;Formosa
15939;Jennifer;Brown;Jennifer Brown;Female;2/7/2022;Tacoma;Posadas
15940;Jack;Bryant;Jack Bryant;Male;27/2/2022;Woodburn;Resistencia
15941;Bailey;Brooks;Bailey Brooks;Female;24/11/2021;Fremont;José C. Paz
15942;Lucas;Rodriguez;Lucas Rodriguez;Male;8/7/2022;Sooke;Santiago del Estero
15943;Richard;Watson;Richard Watson;Male;20/3/2022;Victoria;Merlo
15944;Damien;Lu;Damien Lu;Male;5/11/2021;Bremerton;González Catán
15945;Alexandria;Kelly;Alexandria Kelly;Female;31/7/2022;Puyallup;Las Heras
15946;Wyatt;Wilson;Wyatt Wilson;Male;22/4/2022;Bellflower;Lanús
15947;Michelle;Blue;Michelle Blue;Female;30/8/2022;Chula Vista;Banfield
15948;Angela;Hughes;Angela Hughes;Female;30/10/2021;Lemon Grove;San Fernando del Valle de Catamarca
15949;Katherine;Green;Katherine Green;Female;23/12/2021;Mill Valley;San Salvador de Jujuy
15950;Erin;Peterson;Erin Peterson;Female;9/10/2022;Lebanon;Neuquén
15951;Jenna;Baker;Jenna Baker;Female;21/4/2022;Seattle;Mar del Plata
15952;Evan;Cooper;Evan Cooper;Male;16/12/2021;Sedro Woolley;Lanús
15953;Julio;Moreno;Julio Moreno;Male;5/12/2021;Bellflower;Lanús
15954;Marshall;Deng;Marshall Deng;Male;16/12/2021;Bellflower;Lanús
15955;Neil;Ortega;Neil Ortega;Male;9/6/2022;Burlingame;Isidro Casanova
15956;Ryan;Li;Ryan Li;Male;27/11/2022;Oakland;Merlo
15957;Samuel;Ross;Samuel Ross;Male;22/7/2022;Redwood City;Paraná
15958;Nicole;Ross;Nicole Ross;Female;23/5/2022;Burien;Mar del Plata
15959;Logan;Rodriguez;Logan Rodriguez;Male;27/12/2021;Redmond;Formosa
15960;Brianna;Bryant;Brianna Bryant;Female;25/12/2022;Daly City;Berazategui
15961;Ashley;Walker;Ashley Walker;Female;4/12/2021;Santa Cruz;Corrientes
15962;Benjamin;Winter;Benjamin Winter;Male;23/11/2022;Portland;San Miguel de Tucumán
15963;Madison;Smith;Madison Smith;Female;3/4/2022;Puyallup;Las Heras
15964;Steven;Cox;Steven Cox;Male;7/12/2021;La Jolla;Salta
15965;Jennifer;Watson;Jennifer Watson;Female;16/12/2021;San Gabriel;Virrey del Pino
15966;Natalie;Foster;Natalie Foster;Female;30/8/2022;Salem;Río Cuarto
15967;Dakota;Diaz;Dakota Diaz;Male;15/5/2022;Burien;Mar del Plata
15968;Edward;Gonzalez;Edward Gonzalez;Male;16/12/2021;Woodland Hills;La Rioja
15969;Sean;Murphy;Sean Murphy;Male;30/11/2021;Milwaukie;Santiago del Estero
15970;Samuel;Thompson;Samuel Thompson;Male;28/5/2022;Beverly Hills;Santa Fe
15971;Ryan;Jenkins;Ryan Jenkins;Male;19/6/2022;Kirkland;Virrey del Pino
15972;Caitlin;Bailey;Caitlin Bailey;Female;30/11/2021;Burbank;Gregorio de Laferrere
15973;Christopher;Garcia;Christopher Garcia;Male;3/12/2022;Sedro Woolley;Lanús
15974;Marcus;Green;Marcus Green;Male;21/2/2022;Langley;Santa Fe
15975;Gabrielle;Collins;Gabrielle Collins;Female;18/9/2022;Bellingham;Santa Fe
15976;Kristopher;Patel;Kristopher Patel;Male;9/12/2021;Bremerton;González Catán
15977;Julia;Harris;Julia Harris;Female;28/10/2022;Burien;Mar del Plata
15978;Xavier;Walker;Xavier Walker;Male;23/11/2022;Edmonds;San Miguel
15979;Nicole;Cook;Nicole Cook;Female;26/6/2022;Lynnwood;San Miguel de Tucumán
15980;Gabrielle;Morgan;Gabrielle Morgan;Female;13/12/2021;Port Orchard;Santa Fe
15981;Gabriel;Powell;Gabriel Powell;Male;4/5/2022;W. Linn;Salta
15982;Jose;Evans;Jose Evans;Male;1/10/2022;Beverly Hills;Santa Fe
15983;Alexis;Ross;Alexis Ross;Female;10/12/2021;San Carlos;González Catán
15984;Nathan;Wright;Nathan Wright;Male;12/12/2021;Santa Monica;San Salvador de Jujuy
15985;Devin;Johnson;Devin Johnson;Male;25/12/2021;Spring Valley;Isidro Casanova
15986;Dalton;Sanchez;Dalton Sanchez;Male;5/12/2021;Chula Vista;Banfield
15987;Nicole;Kelly;Nicole Kelly;Female;21/12/2021;Tacoma;Posadas
15988;Edward;Moore;Edward Moore;Male;26/10/2022;Portland;San Miguel de Tucumán
15989;Savannah;Campbell;Savannah Campbell;Female;1/12/2021;Burlingame;Isidro Casanova
15990;Eduardo;Richardson;Eduardo Richardson;Male;20/12/2021;La Jolla;Salta
15991;David;Taylor;David Taylor;Male;7/12/2021;Renton;Lanús
15992;Isabelle;Alexander;Isabelle Alexander;Female;26/12/2021;San Carlos;González Catán
15993;Spencer;Coleman;Spencer Coleman;Male;23/5/2022;Newton;San Miguel de Tucumán
15994;Olivia;Blue;Olivia Blue;Female;15/12/2021;Burien;Mar del Plata
15995;Kaitlyn;Johnson;Kaitlyn Johnson;Female;14/8/2022;Downey;Godoy Cruz
15996;Emily;Barnes;Emily Barnes;Female;15/5/2022;Port Hammond;Quilmes
15997;Melissa;Jenkins;Melissa Jenkins;Female;9/8/2022;Oak Bay;Salta
15998;Marissa;Flores;Marissa Flores;Female;8/9/2022;Chula Vista;Banfield
15999;Maria;Hill;Maria Hill;Female;6/9/2022;Port Orchard;Santa Fe
16000;Gabrielle;Ramirez;Gabrielle Ramirez;Female;9/8/2022;Westminster;Río Cuarto
16001;Ricardo;Pal;Ricardo Pal;Male;8/3/2022;Burbank;Gregorio de Laferrere
16002;Paige;Hayes;Paige Hayes;Female;3/3/2022;W. Linn;Salta
16003;Carol;Robinson;Carol Robinson;Female;3/4/2022;Oakland;Merlo
16004;Joe;Martinez;Joe Martinez;Male;11/9/2022;Bremerton;González Catán
16005;Jordan;Hill;Jordan Hill;Male;9/2/2022;Haney;Río Cuarto
16006;Angelica;Henderson;Angelica Henderson;Female;27/5/2022;Spring Valley;Isidro Casanova
16007;Janelle;Gonzalez;Janelle Gonzalez;Female;29/8/2022;Bremerton;González Catán
16008;Morgan;Allen;Morgan Allen;Female;11/1/2023;Kirkland;Virrey del Pino
16009;Matthew;Martinez;Matthew Martinez;Male;1/8/2022;Vancouver;Santa Fe
16010;Nicole;Wood;Nicole Wood;Female;29/7/2022;Grossmont;Quilmes
16011;Maria;Murphy;Maria Murphy;Female;28/8/2022;Royal Oak;Gregorio de Laferrere
16012;Grace;Cooper;Grace Cooper;Female;27/4/2022;Shawnee;Santa Fe
16013;Xavier;Williams;Xavier Williams;Male;17/2/2022;Beaverton;Guaymallén
16014;Christopher;Wilson;Christopher Wilson;Male;2/8/2022;Burbank;Gregorio de Laferrere
16015;Jessica;Cooper;Jessica Cooper;Female;21/1/2022;Lemon Grove;San Fernando del Valle de Catamarca
16016;Bradley;She;Bradley She;Male;3/7/2022;Seaford;Quilmes
16017;Jeremy;Ramirez;Jeremy Ramirez;Male;31/7/2022;Novato;San Miguel
16018;Emma;Henderson;Emma Henderson;Female;4/2/2022;San Carlos;González Catán
16019;Amber;Hernandez;Amber Hernandez;Female;10/8/2022;Torrance;Comodoro Rivadavia
16020;Thomas;Diaz;Thomas Diaz;Male;6/5/2022;Langford;Corrientes
16021;Shelby;Sanchez;Shelby Sanchez;Female;27/6/2022;N. Vancouver;Córdoba
16022;Devin;Hernandez;Devin Hernandez;Male;6/8/2022;Ballard;Comodoro Rivadavia
16023;Willie;Zhang;Willie Zhang;Male;12/4/2022;Bendigo;Paraná
16024;Isaac;Hill;Isaac Hill;Male;9/1/2023;Marysville;Banfield
16025;Jorge;Sun;Jorge Sun;Male;3/12/2021;Lavender Bay;San Miguel de Tucumán
16026;Byron;JimÃ©nez;Byron JimÃ©nez;Male;5/12/2021;St. Leonards;Isidro Casanova
16027;Anne;Vazquez;Anne Vazquez;Female;7/12/2021;Caloundra;San Fernando del Valle de Catamarca
16028;Cody;Cooper;Cody Cooper;Male;9/12/2021;Sydney;Córdoba
16029;Abby;Patel;Abby Patel;Female;20/12/2021;Springwood;Corrientes
16030;Max;Martin;Max Martin;Male;29/10/2022;Hervey Bay;Banfield
16031;Ian;Allen;Ian Allen;Male;3/12/2021;Townsville;Rosario
16032;Colin;Chavez;Colin Chavez;Male;23/2/2022;Coffs Harbour;Isidro Casanova
16033;Erica;Lin;Erica Lin;Female;8/1/2021;London;Lanús
16034;Pamela;Suri;Pamela Suri;Female;25/11/2022;Frankfurt am Main;Mar del Plata
16035;Sebastian;Morgan;Sebastian Morgan;Male;14/1/2023;Esher-Molesey;Las Heras
16036;Maria;Long;Maria Long;Female;18/4/2022;York;Córdoba
16037;Melissa;Kelly;Melissa Kelly;Female;13/6/2022;Werne;Comodoro Rivadavia
16038;Roy;Sai;Roy Sai;Male;22/8/2022;Leeds;Santa Fe
16039;Steve;Yang;Steve Yang;Male;18/2/2022;Bonn;Quilmes
16040;Casey;Gill;Casey Gill;Male;3/3/2022;Paris;Merlo
16041;Pedro;Raman;Pedro Raman;Male;29/1/2022;Saint Germain en Laye;Salta
16042;Ian;Hall;Ian Hall;Male;29/6/2022;Versailles;Isidro Casanova
16043;Mathew;Romero;Mathew Romero;Male;13/5/2022;Bracknell;Comodoro Rivadavia
16044;Connie;Rai;Connie Rai;Female;17/3/2022;Berlin;Corrientes
16045;Evelyn;Sara;Evelyn Sara;Female;20/1/2021;Milton Keynes;Bahía Blanca
16046;Robyn;Gomez;Robyn Gomez;Female;3/1/2021;Wokingham;Godoy Cruz
16047;Taylor;Johnson;Taylor Johnson;Female;28/11/2022;Saarlouis;Río Cuarto
16048;Kelli;Yang;Kelli Yang;Female;16/4/2022;Hamburg;La Rioja
16049;Ashlee;Nara;Ashlee Nara;Female;5/7/2022;Grevenbroich;La Plata
16050;Reginald;Moreno;Reginald Moreno;Male;7/3/2022;Warrington;Lanús
16051;Leonard;Xu;Leonard Xu;Male;12/9/2021;Lille;Lanús
16052;Danny;Gutierrez;Danny Gutierrez;Male;4/9/2021;Paris;Merlo
16053;Frederick;Perez;Frederick Perez;Male;26/1/2021;Runcorn;Berazategui
16054;Hector;Ortega;Hector Ortega;Male;7/1/2021;Wokingham;Godoy Cruz
16055;Ryan;Lee;Ryan Lee;Male;13/4/2022;Neunkirchen;Berazategui
16056;Alison;Shan;Alison Shan;Female;25/9/2022;Morangis;Merlo
16057;Michele;Gomez;Michele Gomez;Female;12/2/2022;MÃ¼nchen;Corrientes
16058;Margaret;Zhang;Margaret Zhang;Female;1/5/2022;London;Lanús
16059;JÃ©sus;Carlson;JÃ©sus Carlson;Male;18/3/2022;Grevenbroich;La Plata
16060;Antonio;Griffin;Antonio Griffin;Male;23/1/2023;West Covina;San Salvador de Jujuy
16061;Miguel;Butler;Miguel Butler;Male;12/8/2022;Concord;La Plata
16062;Katherine;Johnson;Katherine Johnson;Female;17/12/2022;Tacoma;Posadas
16063;Francisco;Kapoor;Francisco Kapoor;Male;19/7/2022;Berkeley;Paraná
16064;Isabella;Griffin;Isabella Griffin;Female;28/8/2022;Santa Cruz;Corrientes
16065;Makayla;Torres;Makayla Torres;Female;10/9/2022;National City;Formosa
16066;Alex;Ramirez;Alex Ramirez;Male;12/9/2022;Long Beach;Quilmes
16067;Maria;Butler;Maria Butler;Female;1/9/2022;Spokane;Las Heras
16068;Jerry;Shen;Jerry Shen;Male;18/9/2022;Ballard;Comodoro Rivadavia
16069;Brianna;Hall;Brianna Hall;Female;12/9/2022;Mill Valley;San Salvador de Jujuy
16070;Sierra;Phillips;Sierra Phillips;Female;5/1/2023;National City;Formosa
16071;Taylor;Rodriguez;Taylor Rodriguez;Female;10/9/2022;Haney;Río Cuarto
16072;Caleb;Evans;Caleb Evans;Male;12/10/2022;Beaverton;Guaymallén
16073;Miranda;Bryant;Miranda Bryant;Female;12/12/2022;Kirkland;Virrey del Pino
16074;Caleb;Roberts;Caleb Roberts;Male;16/5/2022;Puyallup;Las Heras
16075;Alexis;Johnson;Alexis Johnson;Female;26/10/2022;Walla Walla;San Fernando del Valle de Catamarca
16076;Catherine;Rogers;Catherine Rogers;Female;15/1/2023;Yakima;Neuquén
16077;Stephanie;Rogers;Stephanie Rogers;Female;19/9/2022;Burbank;Gregorio de Laferrere
16078;Nicole;James;Nicole James;Female;11/9/2022;Grossmont;Quilmes
16079;Natalie;Carter;Natalie Carter;Female;9/9/2022;Santa Cruz;Corrientes
16080;Oscar;Patterson;Oscar Patterson;Male;8/9/2022;Long Beach;Quilmes
16081;Arturo;Cai;Arturo Cai;Male;26/10/2022;Bellflower;Lanús
16082;Autumn;Zeng;Autumn Zeng;Female;27/6/2022;Bellingham;Santa Fe
16083;Mindy;Raje;Mindy Raje;Female;18/6/2022;Burnaby;San Luis
16084;Allison;Wright;Allison Wright;Female;15/12/2022;Lake Oswego;Godoy Cruz
16085;Trevor;Gonzales;Trevor Gonzales;Male;7/2/2022;Haney;Río Cuarto
16086;Charles;Watson;Charles Watson;Male;28/10/2022;Bellflower;Lanús
16087;Micah;Chen;Micah Chen;Male;14/10/2022;Berkeley;Paraná
16088;Bryce;Sanders;Bryce Sanders;Male;21/5/2022;Beaverton;Guaymallén
16089;Lucas;Brooks;Lucas Brooks;Male;20/5/2022;Royal Oak;Gregorio de Laferrere
16090;Emma;White;Emma White;Female;15/10/2022;Port Hammond;Quilmes
16091;Alyssa;Lewis;Alyssa Lewis;Female;26/6/2022;Downey;Godoy Cruz
16092;Jessica;Bryant;Jessica Bryant;Female;24/9/2022;Everett;Banfield
16093;Kaitlyn;Morris;Kaitlyn Morris;Female;28/9/2022;Novato;San Miguel
16094;Kayla;Brown;Kayla Brown;Female;14/9/2022;Santa Cruz;Corrientes
16095;Marcus;Garcia;Marcus Garcia;Male;7/10/2022;El Cajon;José C. Paz
16096;Kenneth;She;Kenneth She;Male;1/3/2022;Burnaby;San Luis
16097;Jessica;Stewart;Jessica Stewart;Female;30/1/2022;Cliffside;Berazategui
16098;Jasmine;Diaz;Jasmine Diaz;Female;23/1/2022;Victoria;Merlo
16099;Julian;Jenkins;Julian Jenkins;Male;29/11/2022;Seattle;Mar del Plata
16100;Jose;Johnson;Jose Johnson;Male;6/10/2022;Colma;Resistencia
16101;Mary;Lopez;Mary Lopez;Female;14/10/2022;Fremont;José C. Paz
16102;Marcus;Alexander;Marcus Alexander;Male;20/9/2022;Colma;Resistencia
16103;Haley;Hill;Haley Hill;Female;27/2/2022;Royal Oak;Gregorio de Laferrere
16104;Jordan;Hernandez;Jordan Hernandez;Female;28/10/2022;Marysville;Banfield
16105;Kristy;Diaz;Kristy Diaz;Female;29/9/2022;Beaverton;Guaymallén
16106;Ian;Barnes;Ian Barnes;Male;4/6/2022;Royal Oak;Gregorio de Laferrere
16107;Jordan;Edwards;Jordan Edwards;Female;14/5/2022;Walla Walla;San Fernando del Valle de Catamarca
16108;Bryce;Howard;Bryce Howard;Male;19/10/2022;Edmonds;San Miguel
16109;Adam;Turner;Adam Turner;Male;25/10/2022;N. Vancouver;Córdoba
16110;Brandon;Long;Brandon Long;Male;24/10/2022;Victoria;Merlo
16111;Allison;Green;Allison Green;Female;5/10/2022;Lake Oswego;Godoy Cruz
16112;Frank;Munoz;Frank Munoz;Male;1/10/2022;Berkeley;Paraná
16113;Roger;Lal;Roger Lal;Male;12/10/2022;Burlingame;Isidro Casanova
16114;Gavin;Ross;Gavin Ross;Male;17/10/2022;Glendale;Moreno
16115;Jennifer;Diaz;Jennifer Diaz;Female;28/3/2022;Mill Valley;San Salvador de Jujuy
16116;BegoÃ±a;Hurtado;BegoÃ±a Hurtado;Male;25/10/2022;National City;Formosa
16117;Brad;Lal;Brad Lal;Male;21/11/2022;Bellingham;Santa Fe
16118;James;Wright;James Wright;Male;21/10/2022;Oakland;Merlo
16119;Hailey;Watson;Hailey Watson;Female;8/2/2022;Corvallis;Rosario
16120;Bryce;Ramirez;Bryce Ramirez;Male;30/10/2022;Daly City;Berazategui
16121;Kaitlyn;Ross;Kaitlyn Ross;Female;23/11/2022;Metchosin;Salta
16122;Jason;Phillips;Jason Phillips;Male;6/10/2022;Beverly Hills;Santa Fe
16123;Natalie;Patterson;Natalie Patterson;Female;5/11/2022;Haney;Río Cuarto
16124;Eduardo;Murphy;Eduardo Murphy;Male;18/11/2022;Oak Bay;Salta
16125;Victoria;Watson;Victoria Watson;Female;3/12/2022;Port Hammond;Quilmes
16126;Faith;Kelly;Faith Kelly;Female;29/9/2022;Novato;San Miguel
16127;Amanda;Edwards;Amanda Edwards;Female;14/10/2022;Burlingame;Isidro Casanova
16128;Destiny;Ward;Destiny Ward;Female;13/12/2022;Langford;Corrientes
16129;Jordyn;Russell;Jordyn Russell;Female;12/11/2022;Portland;San Miguel de Tucumán
16130;Mike;Seamans;Mike Seamans;Female;11/9/2022;Beverly Hills;Santa Fe
16131;Albert;Romero;Albert Romero;Male;5/11/2022;Burbank;Gregorio de Laferrere
16132;Sierra;Nelson;Sierra Nelson;Female;18/1/2022;Royal Oak;Gregorio de Laferrere
16133;Dylan;Simmons;Dylan Simmons;Male;7/2/2022;Langford;Corrientes
16134;Roy;Hernandez;Roy Hernandez;Male;26/4/2022;Beaverton;Guaymallén
16135;Chelsea;Raman;Chelsea Raman;Female;4/11/2022;Beaverton;Guaymallén
16136;George;Srini;George Srini;Male;27/11/2022;Bremerton;González Catán
16137;Timothy;King;Timothy King;Male;9/11/2022;Olympia;Moreno
16138;David;Butler;David Butler;Male;5/11/2022;Downey;Godoy Cruz
16139;Jacqueline;Alexander;Jacqueline Alexander;Female;9/11/2022;West Covina;San Salvador de Jujuy
16140;Seth;Harris;Seth Harris;Male;25/3/2022;Oak Bay;Salta
16141;Shelby;Ramirez;Shelby Ramirez;Female;30/10/2022;Santa Monica;San Salvador de Jujuy
16142;Sophia;King;Sophia King;Female;6/11/2022;Tacoma;Posadas
16143;Sara;Evans;Sara Evans;Female;15/4/2022;Imperial Beach;San Fernando del Valle de Catamarca
16144;Patrick;Kelly;Patrick Kelly;Male;15/10/2022;Kirkland;Virrey del Pino
16145;Sydney;Anderson;Sydney Anderson;Female;4/10/2022;Puyallup;Las Heras
16146;Jacquelyn;Saunders;Jacquelyn Saunders;Female;17/10/2022;Bellingham;Santa Fe
16147;Nathan;Griffin;Nathan Griffin;Male;26/10/2022;Lemon Grove;San Fernando del Valle de Catamarca
16148;Karen;Walker;Karen Walker;Female;29/9/2022;Long Beach;Quilmes
16149;Dalton;Perry;Dalton Perry;Male;30/5/2022;Langley;Santa Fe
16150;Nicole;Thompson;Nicole Thompson;Female;11/11/2022;La Jolla;Salta
16151;Chloe;Sanchez;Chloe Sanchez;Female;1/11/2022;Yakima;Neuquén
16152;Katherine;Evans;Katherine Evans;Female;20/10/2022;San Gabriel;Virrey del Pino
16153;Eric;Jai;Eric Jai;Male;12/8/2022;Lynnwood;San Miguel de Tucumán
16154;Jennifer;Scott;Jennifer Scott;Female;11/7/2022;San Francisco;González Catán
16155;Joan;Jenkins;Joan Jenkins;Female;5/12/2021;Cranbourne;La Plata
16156;Javier;Hernandez;Javier Hernandez;Male;27/12/2021;Silverwater;La Plata
